taxonID,vernacularName,source,language
23650,Woad-leaved Ragwort,,en
23656,Cineraria,,en
23664,Bezemkruiskruid,,nl
23664,Narrow-leaved ragwort,,en
23664,Schmalblatt-Greiskraut,,de
23664,Schmalblättriges Greiskraut,,de
23664,senecio,,es
23664,senecio del Cabo,,es
23664,Senecio sudafricano,,it
23664,Senecione sudafricano,,it
23664,Séneçon sud-africain,,fr
23664,star,,cs
23664,Starzec nierównozębny,,pl
23664,Südafrikanisches Greiskraut,,de
23664,Suedafrikanisches Greiskraut,,de
23664,vesszős aggófű,,hu
23670,Almindelig Rug,,da
23670,Älväxing,,sv
23670,Ängsgröe,,sv
23670,Eng-Rapgræs ,,da
23670,Engrapp,,no
23670,Grått saltgräs,,sv
23670,Kujasorsimo,,fi
23670,Lupikka ,,fi
23670,Niittynurmikka,,fi
23670,Råg,,sv
23670,Rug,,no
23670,Ruis,,fi
23670,Svenskegras,,no
23670,Tunsaltgräs,,no
23670,Udspærret Annelgræs,,da
23676,erva-de-são-tiago,,pt
23676,German-ivy,,en
23676,hiedra alemana,,es
23676,hiedra de jardín,,es
23676,Lierre d'Allemagne,,fr
23676,mikania,,es
23676,Senecione,,it
23676,tupinambo,,es
23684,Monro's Ragwort,,en
23688,Almindelig vadegræs,,da
23688,engelskt marsktgräs,,sv
23688,Grøn busthirse,,no
23688,Grøn Skærmaks,,da
23688,Gullhavre,,no
23688,Gullhavre,,sv
23688,Kavelhirs,,sv
23688,Keltakaura,,da
23688,Keltakaura,,fi
23688,Viherpantaheinä,,fi
23688,Wood Ragwort,,en
23701,Séneçon,,fr
23703,Séneçon,,fr
23704,Shoddy Ragwort,,en
23707,Klebriges Greiskraut,,de
23707,Klebriges Kreuzkraut,,de
23707,Séneçon des rochers,,fr
23707,star,,cs
23707,szirti aggófű,,hu
23711,Séneçon,,fr
23713,Åkerbinda,,sv
23713,Japanintatar,,fi
23713,Japansk Pileurt,,da
23713,Kiertotatar,,fi
23713,Konnantatar,,fi
23713,Ormrot,,no
23713,Oxford Ragwort,,en
23713,Parkslide,,sv
23713,Parkslirekne,,no
23713,Röyhytatar,,fi
23713,Séneçon luisant,,fr
23713,Slangeurt,,da
23713,Snerle-Pileurt,,da
23713,Stor ormrot,,sv
23713,Vindeslirekne,,no
23713,Vippslide,,sv
23718,Bidende Pileurt,,da
23718,Bitterpilört,,sv
23718,Eastern Groundsel,,en
23718,Frühlings-Greiskraut,,de
23718,Hybridslide,,sv
23718,Jätteslide,,sv
23718,Jättitatar,,fi
23718,Katkeratatar,,fi
23718,kevad-ristirohi,,et
23718,Kjempeslirekne,,no
23718,Kæmpe-Pileurt,,da
23718,nd-Pileurt,,da
23718,Oostelijk kruiskruid,,nl
23718,pavasara krustaine,,lv
23718,Pavasarinė žilė,,lt
23718,Séneçon de printemps,,fr
23718,star,,cs
23718,Starzec wiosenny,,pl
23718,tavaszi aggófű,,hu
23718,Vass-slirekne,,no
23718,Vasspepar,,no
23718,Vattenpilört,,sv
23718,Vesitatar,,fi
23725,Åkerpilört,,sv
23725,Almindelig Pileurt,,da
23725,Bärgartrampört,,sv
23725,Blóðrfi,,is
23725,Fersken-Pileurt,,da
23725,Hanhentatar,,fi
23725,Hønsegras,,is
23725,hønsegras,,no
23725,Pihatatar,,fi
23725,Pileurt,,da
23725,Pilört,,sv
23725,Sticky Groundsel,,en
23725,Stor trampört,,sv
23725,Tungras,,no
23725,Ukontatar,,fi
23728,Ahosuolaheinä,,fi
23728,Almindelig Pileurt,,da
23728,Alpskräppa,,sv
23728,Bergssyra,,sv
23728,By-Skræppe,,da
23728,Gårdsskräppa,,sv
23728,Hevonhierakka,,fi
23728,Hrukkunjoli,,is
23728,Hundasúra,,is
23728,Høymole,,no
23728,Idänhierakka,,fi
23728,Krushøymole,,no
23728,Krusskräppa,,sv
23728,Munkrabarber,,sv
23728,Njoli,,is
23728,Pihatatar,,fi
23728,Poimuhierakka,,fi
23728,Russehøymole,,no
23728,Rødknæ,,da
23728,Småsyre,,no
23728,Spetstrampört,,sv
23728,star,,cs
23728,Tungras,,no
23728,Vippskräppa,,sv
23733,Mexikanisches Eichenblatt,,de
23733,vízi tölgylevél,,hu
23736,Siegesbeckia,,it
23737,Eastern St Paul's-wort,,en
23746,Herzblättrige Siegesbeckie,,de
23746,nyugati Szent Pál-virág*,,hu
23746,Orient-Sigesbeckie,,de
23746,Western St Paul's-wort,,en
23748,átnőttlevelű szilfium,,hu
23748,Becherpflanze,,de
23748,mužák prorostlý,,cs
23748,Silfio,,it
23749,Gewöhnliche Mariendistel,,de
23749,harilik maarjaohakas,,et
23749,īstais m,,lv
23749,máriatövis,,hu
23749,Mariendistel,,de
23749,Milk Thistle,,en
23749,ostropestřec mariánský,,cs
23749,Tikrasis margainis,,lt
23754,Amerikahøymole,,no
23754,Butbladet Skræppe,,da
23754,Byhøymole,,no
23754,Chinese Ragwort,,en
23754,Hamnskräppa,,sv
23754,Kilpisuolaheinä,,fi
23754,Köldsyra,,sv
23754,Meksikonhierakka,,fi
23754,Pilebladet Skræppe,,da
23754,Spenatskräppa,,sv
23754,Tomtskräppa,,sv
23754,Tungusisches Greiskraut,,de
23754,Tylppälehtihierakka,,fi
23762,Alaskankleitonia,,fi
23762,Canada goldenrod,,en
23762,Canadese guldenroede,,nl
23762,Canadian Goldenrod,,en
23762,Deltasidenblomma,,sv
23762,Kan,,lv
23762,kanada kuldvits,,et
23762,kanadai aranyvessző,,hu
23762,Kanadinė rykštenė,,lt
23762,Kanadische Goldrute,,de
23762,Nawłoć kanadyjska,,pl
23762,Perhoskleitonia,,fi
23762,Portulakk,,no
23762,Sanziene de gradina,,ro
23762,Sibirisk Vinterportulak,,da
23762,Sibirportulakk,,no
23762,Solidage du Canada,,fr
23762,Solidage verge d'or du Canada,,fr
23762,Vårsköna,,sv
23762,Verga d'oro del Canada,,it
23762,Verga d’oro del Canada,,it
23762,Vihannesportulakka,,fi
23762,Vinterportlak,,sv
23762,Vinterportulak,,da
23762,Vinterportulakk,,no
23762,zlatobýl kanadský,,cs
23765,Solidage verge d'or du Canada,,fr
23771,Solidage verge d'or du Canada,,fr
23772,Early Goldenrod,,en
23772,Giant goldenrod,,en
23772,Guldlysing,,sv
23772,Late guldenroede,,nl
23772,magas aranyvessző,,hu
23772,milzu zeltgalvīte ,,lv
23772,Nawłoć późna,,pl
23772,Nonsblom,,no
23772,Puna-alpi,,fi
23772,Riesen-Goldrute,,de
23772,Rödmire,,sv
23772,Rød Arve,,da
23772,Sandviva,,sv
23772,Solidage géant,,fr
23772,Solidage glabre,,fr
23772,Solidage verge d'or,,fr
23772,Spaetbluehende Goldrute,,de
23772,Spätblühende Goldrute,,de
23772,Späte Goldrute,,de
23772,sügis-kuldvits,,et
23772,Trådviva,,sv
23772,Ugrasnøkkel,,no
23772,Vėlyvoji rykštenė,,lt
23772,Verga d’oro maggiore,,it
23772,zlatobýl obrovský,,cs
23780,Solidage verge d'or,,fr
23780,Verga d'oro maggiore,,it
23783,Solidage verge d'or,,fr
23793,Etelänkevätesikko,,fi
23793,Fagerfredlaus,,no
23793,Grasblättrige Goldrute,,de
23793,Grass-leaved Goldenrod,,en
23793,Hagenøkleblom,,no
23793,Krypfredlaus,,no
23793,Lundviva,,sv
23793,Nawłoć wąskolistna,,pl
23793,Pengebladet Fredløs,,da
23793,Penningblad,,sv
23793,Praktlysing,,sv
23793,Prikbladet Fredløs,,da
23793,Solidage à feuilles de Graminée,,fr
23793,Suikeroalpi,,fi
23793,Tarha-Alpi,,fi
23793,zlatobýl trávolistý,,cs
23802,Rough-stemmed Goldenrod,,en
23808,királyi aranyvessző,,hu
23815,limoeiro-bravo,,pt
23824,Eranthis,,da
23824,Hageriddarspore,,no
23824,Isoritarinkannus,,fi
23824,Italiensk klimatis,,sv
23824,Keltainen talventähti,,fi
23824,Korn-Ridderspore,,da
23824,mlé,,cs
23824,Riddarspore,,no
23824,Riddarsporre,,sv
23824,Rikkakukonkannus,,fi
23824,Skogsklematis,,sv
23824,Skovranke,,da
23824,Stor riddarsporre,,sv
23824,Stor Ridderspore,,da
23824,Tysk klematis,,no
23824,Vinterblom,,no
23824,Vintergäck,,sv
23827,Aitoukonhattu,,fi
23827,Balkansippa,,sv
23827,Metsätähti,,fi
23827,mlé,,cs
23827,Skogsalpsklocka,,sv
23827,Skogsstjärna,,sv
23827,Skogstjerne,,no
23827,Skovstjerne,,da
23827,Trädgårdsstormhatt,,sv
23827,Venusvogn,,no
23827,Ægte Stormhat,,da
23830,Akeleie,,no
23830,Akleja,,sv
23830,Almindelig Akeleje,,da
23830,Arovuokko,,fi
23830,Filtsymre,,no
23830,Lehtoakileija,,fi
23830,mlé,,cs
23830,Sippruta,,sv
23830,Sommer-Anemone,,da
23830,Styvklematis,,sv
23830,Tovsippa,,sv
23834,African Marigold,,en
23834,aksamitník vzpřímený,,cs
23834,Aufrechte Samtblume,,de
23834,nagy büdöske,,hu
23836,mirigyes büdöske,,hu
23836,Southern Marigold,,en
23836,Tagète des décombres,,fr
23836,Tagete puzzolente,,it
23836,Tagetes katan,,he
23836,טגטס קטן,,he
23841,aksamitník rozkladitý,,cs
23841,alacsony büdöske,,hu
23841,craveiro-de-tunes,,pt
23841,French Marigold,,en
23841,Gewöhnliche Samtblume,,de
23841,Gvazdikinis serentis,,lt
23841,katifes,,el
23841,madal peiulill,,et
23841,Oeillet d'Inde,,fr
23841,Schmalblatt-Samtblume,,de
23841,Studentenblume,,de
23841,Tagete comune,,it
23846, balzsamos aranyvirág,,hu
23846,Ager-Ranunkel,,da
23846,Åkerranunkel,,sv
23846,Balsamkraut,,de
23846,Balzaminis skaistenis,,lt
23846,Boldogasszony tenyere,,hu
23846,Costmary,,en
23846,Grande Balsamite,,fr
23846,Hiirenhäntä,,fi
23846,Klockjulros,,sv
23846,Knold-Ranunkel,,da
23846,Knollsoleie,,no
23846,Knölsmörblomma,,sv
23846,Mäkileinikki,,fi
23846,maří list balšámový,,cs
23846,Musehale,,da
23846,Muserumpe,,no
23846,Peltoleinikki,,fi
23846,Piggsoleie,,no
23846,Råttsvans,,sv
23861,Pyrèthre de Dalmatie,,fr
23861,Tanaisie à feuilles de Cinéraire,,fr
23866,Aholeinikki,,fi
23866,Backsmörblomma,,sv
23866,Bohusranunkel,,sv
23866,Borstsmörblomma,,sv
23866,Krattsoleie,,no
23866,Luddranunkel,,sv
23866,Mangeblomstret Ranunkel,,da
23866,Saltsoleie,,no
23866,Skydinis skaistenis,,lt
23866,Suolaleinikki,,fi
23866,Uldhåret Ranunkel ,,da
23866,Villaleinikki ,,fi
23869,Akeleiefrøstjerne,,no
23869,Akeleje-Frøstjerne ,,da
23869,Aklejaruta,,sv
23869,Bidende Ranunkel,,da
23869,Großblatt-Wucherblume,,de
23869,Großblättrige Wucherblume,,de
23869,Krypsoleie,,no
23869,Lav Ranunkel,,da
23869,Lehtoängelmä,,fi
23869,ngsoleie,,no
23869,Niittyleinikki,,fi
23869,Parksmörblomma,,sv
23869,Rayed Tansy,,en
23869,Revsmörblomma,,sv
23869,řimbaba velkolistá,,cs
23869,Rönsyleinikki,,fi
23869,Skriðsoley,,is
23869,Tanaisie,,fr
23888,Grauhaarige Wucherblume,,de
23892,alfinetes-de-senhora,,pt
23892,artemísia-bastarda,,pt
23892,artemísia-dos-ervanários,,pt
23892,artemísia-dos-prados,,pt
23892,artemísia-dos-prados,,es
23892,Falsche Kamille,,de
23892,Feverfew,,en
23892,Glansruta,,sv
23892,Grande Camomille,,fr
23892,Hoikkaängelmä,,fi
23892,Hvid Reseda ,,da
23892,Kvitreséda,,no
23892,Kystfrøstjerne,,no
23892,lõhnav neitsikummel,,et
23892,matricaria,,es
23892,Mutterkamille,,de
23892,Mutterkraut,,de
23892,őszi margitvirág,,hu
23892,Pikkuängelmä,,fi
23892,Pyrèthre doré,,fr
23892,Pyrèthre mousse,,fr
23892,rainha-das-ervas,,pt
23892,Rank Frøstjerne,,da
23892,řimbaba obecná,,cs
23892,Smalfrøstjerne,,no
23892,Vaistinis skaistenis,,lt
23892,Valkoreseda,,fi
23892,Vanlig backruta,,sv
23892,Vitreseda,,sv
23892,Wrotycz maruna,,pl
23915,atanásia-das-boticas,,pt
23915,Baltisk daggkåpa,,sv
23915,Byreséda,,no
23915,erva-de-são-marcos,,pt
23915,erva-dos-vermes,,pt
23915,Fargereséda,,no
23915,Färgreseda,,sv
23915,Farve-Reseda,,da
23915,Gemeiner Rainfarn,,de
23915,Gul Reseda,,da
23915,Gulreseda,,sv
23915,Keltareseda,,fi
23915,Kyståkermåne,,no
23915,Luktsmåborre,,sv
23915,Piennarpoimulehti,,fi
23915,Spidslappet Løvefod,,da
23915,Stjärndaggkåpa,,sv
23915,Stjernemarikåpe,,no
23915,tanaceto,,pt
23915,Tanaisie,,fr
23915,Tanaisie commune,,fr
23915,Tummasuonipoimulehti,,fi
23915,Tuoksuverijuuri,,fi
23915,Värireseda,,fi
23915,Vellugtende Agermåne,,da
23915,vrati,,cs
23930,Blågrøn Løvefod,,da
23930,Fløyelsmarikåpe,,no
23930,Glattstjälkig daggkåpa,,sv
23930,Große Telekie,,de
23930,Harmaapoimulehti,,fi
23930,kaunis telekia,,et
23930,koloto,,cs
23930,Puošnioji telekija,,lt
23930,Rukkemarikåpe,,no
23930,Sammetsdaggkåpa,,sv
23930,Suppilopoimulehti ,,fi
23930,Télékia élégant,,fr
23930,Telekie,,de
23930,Télékie élégante,,fr
23930,Vågdaggkåpa,,sv
23930,Vårtdaggkåpa,,sv
23930,Yellow Oxeye,,en
23939,škardovka trávni,,cs
23947,Glansdaggkåpa,,sv
23947,Glansmarikåpe,,no
23947,Seitsenkulmapoimulehti,,fi
23947,Silkkipoimulehti,,fi
23947,Sjuhörnig daggkåpa,,sv
23947,Slätdaggkåpa,,sv
23947,Styvhårig daggkåpa,,sv
23949,Beitemarikåpe,,no
23949,Betesdaggkåpa,,sv
23949,Bleke morgenster,,nl
23949,Buttmarikåpe,,no
23949,Garðamaríustakkur,,is
23949,Grå Løvefod,,da
23949,Hjuldaggkåpa,,sv
23949,Hjulmarikåpe ,,no
23949,Jättedaggkåpa,,sv
23949,kozí brada pochybná,,cs
23949,Lådden løvefod,,da
23949,Laidunpoimulehti,,fi
23949,Laskospoimulehti,,fi
23949,Pyöröpoimulehti ,,fi
23949,Salsifis douteux,,fr
23949,Trubbdaggkåpa,,sv
23951,Didžiojo pūtelio stambusis porūšis,,lt
23955,Salsifis hybride,,fr
23955,Slender Salsify,,en
23959,Ängsdaggkåpa,,sv
23959,Butlappet Løvefod,,da
23959,Engmarikåpe ,,no
23959,Haferwurz,,de
23959,Hakamaapoimulehti,,fi
23959,måndaggkåpa,,sv
23959,Paarse morgenster,,nl
23959,Praktdaggkåpa,,sv
23959,Salsify,,en
23959,Sarmatisk daggkåpa,,sv
23959,Sarmatmarikåpe,,no
23959,Vastakarvapoimulehti,,fi
23964,barba-de-bode,,pt
23964,barba-de-cabra,,pt
23964,cersefi,,pt
23964,Salsifis à feuilles de Poireau,,fr
23964,Salsifis blanc,,fr
23964,Salsifis cultivé,,fr
23972,Gulgrøn Løvefod,,da
23972,Kopparhäggmispel,,sv
23972,Kustdaggkåpa,,sv
23972,Kystmarikåpe,,no
23972,Marjatuomipihlaja,,fi
23972,Pyökkipoimulehti,,fi
23972,Sen häggmispel,,sv
23972,Sirotuomipihlaja,,fi
23972,Svensk häggmispel,,sv
23975,Åkermarikåpe,,no
23975,Almindelig Dværgløvefod,,da
23975,Blåhegg,,no
23975,Häggmispel,,sv
23975,Isotuomipihlaja,,fi
23975,Jungfrukam,,sv
23975,Peltopoimulehti,,fi
23975,Prakthäggmispel,,sv
23975,Salsifis des prés,,fr
23981,Fjerbusk,,da
23981,Geruchlose Kamille,,de
23981,Geruchlose Strandkamille,,de
23981,heřmánkovec nevonný,,cs
23981,mulet dvaergmispel,,da
23981,Plymspirea,,sv
23981,Rosenoxbär,,sv
23981,Rynkoxbär,,sv
23981,Scentless Mayweed,,en
23981,Skogskjegg,,no
23981,Småfrugtet Dværgløvefod,,da
23981,Småfruktig jungfrukam,,sv
23981,Spärroxbär,,sv
23981,Töyhtöangervo,,fi
23981,Vifte dvaergmispel,,da
24002,Flockoxbär,,sv
24002,glans-dvaergmispel,,da
24002,Häckoxbär,,sv
24002,Lingonoxbär,,sv
24002,Ljusbladigt oxbär,,sv
24002,lodret og vandret,,da
24002,Tyskt oxbär,,sv
24004,Indiskt oxbär,,sv
24004,Parkhagtorn,,no
24004,Przewalskioxbär,,sv
24004,Pyöröliuskaorapihlaja,,fi
24004,Rundhagtorn,,sv
24004,Ulloxbär,,sv
24006,Aitaorapihlaja ,,fi
24006,Almindelig buskpotentil,,da
24006,Brudbröd,,sv
24006,Buskmure,,no
24006,Jätteälggräs,,sv
24006,Kanadahagtorn,,sv
24006,Knollmjødurt,,no
24006,Pensashanhikki,,fi
24006,Rysk vittok,,sv
24006,Sibirsk hagtorn,,sv
24006,Sikoangervo,,fi
24006,Tok,,sv
24013,Cnafon zahov,,he
24013,Enzeliaähnliche Verbesine,,de
24013,כנפון זהוב,,he
24019,Westliche Verbesine,,de
24027,krastmalas smaildadzis,,lv
24027,Lampourde blanche,,fr
24027,Paupinis lakišius,,lt
24027,řepeň polabská,,cs
24027,Rzepień brzegowy,,pl
24027,Schlankköpfige Ufer-Spitzklette,,de
24027,Ufer-Spitzklette,,de
24041,řepeň pobřežní,,cs
24051,Argentine Cocklebur,,en
24054,Großfrucht-Spitzklette,,de
24054,Lampourde à gros fruits,,fr
24054,Lampourde d'Orient,,fr
24054,Nappola italiana,,it
24065,Stech-Spitzklette,,de
24067,Lampourde saupoudrée,,fr
24067,nagytermésű szerbtövis,,hu
24067,Zucker-Spitzklette,,de
24073,Sibirien-Spitzklette,,de
24075,abrojos,,es
24075,arrancamoños,,es
24075,arzola,,pt
24075,aspragkatho,,el
24075,astel-väärtakjas,,et
24075,cachurerra menor,,es
24075,cachurrera,,es
24075,cachurrera menor,,es
24075,cadillos,,es
24075,cardillos,,es
24075,cardo garbancero,,es
24075,cardo sacatrapos,,es
24075,cepacaballo,,es
24075,coscorros,,es
24075,Dorn-Spitzklette,,de
24075,Dornige Spitzklette,,de
24075,Dygliuotasis dagišius,,lt
24075,dzeloņainais smaildadzis,,lv
24075,erva-de-santa-helena,,pt
24075,gatinhos,,pt
24075,hiedra alemana,,es
24075,kollina,,el
24075,Lahid kotzani,,he
24075,Lampourde épineuse,,fr
24075,Nappola spinosa,,it
24075,pegotes,,es
24075,pica-três,,pt
24075,piojos de señorita,,es
24075,řepeň trnitá,,cs
24075,Rzepień kolczasty,,pl
24075,Spiny Cocklebur,,en
24075,szúrós szerbtövis,,hu
24075,לכיד קוצני,,he
24077,arrancamoños,,es
24077,bardana,,es
24077,bardana menor,,es
24077,cachurrera,,es
24077,cadillos,,es
24077,cardo garbancero,,es
24077,dziedzerainais smaildadzis,,lv
24077,Glouteron,,fr
24077,Lahid ha'nehalim,,he
24077,lamparones,,es
24077,lampazo menor,,es
24077,Lampourde glouteron,,fr
24077,lapa,,es
24077,Late stekelnoot,,nl
24077,Paprastasis dagišius,,lt
24077,pugu-väärtakjas,,et
24077,řepeň durkoman,,cs
24077,Rough Cocklebur,,en
24077,Rzepień pospolity,,pl
24077,לכיד הנחלי,,he
24085,aferragós,,es
24085,arrancamoños,,es
24085,bardana,,es
24085,bardana menor,,es
24085,bardana-menor,,pt
24085,cachurrera,,es
24085,cachurrera menor,,es
24085,cadells,,es
24085,cadillos,,es
24085,cardo garbancero,,es
24085,catxurros,,es
24085,enganxadones,,es
24085,enganxagossos,,es
24085,espina-xoca,,es
24085,floravia,,es
24085,gafets,,es
24085,herba de tres claus,,es
24085,Italien-Spitzklette,,de
24085,Lahid italci,,he
24085,lamparones,,es
24085,lampazo menor,,es
24085,Lampourde d'Italie,,fr
24085,lapa,,es
24085,llagastes,,es
24085,llapasa petita,,es
24085,olasz szerbtövis,,hu
24085,pegotes,,es
24085,rioles espinoses,,es
24085,לכיד ,,he
24098,arrancamoños,,es
24098,bardana,,es
24098,cachurrera,,es
24098,cadillos,,es
24098,cardo garbancero,,es
24098,lamparones,,es
24098,lampazo menor,,es
24098,lapa,,es
24098,pegotes,,es
24104,Xéranthème annuel,,fr
24108,ostálka sli,,cs
24108,pompás rézvirág,,hu
24108,Zinnia,,it
24110,Baldžuaninė zegija,,lt
24115,zanice zimolezovitá,,cs
24120,Himalayan Honeysuckle,,en
24124,Twinflower,,en
24134,korai lonc,,hu
24136,alpi kuslapuu,,et
24137,Bägarkrokus,,sv
24137,Grekisk krokus,,sv
24137,Melsvauogis sausmedis,,lt
24137,Toscanakrokus,,sv
24139,sausserdis,,lv
24140,Apskritalapis sausmedis,,lt
24140,Chèvrefeuille commun,,fr
24140,Chèvrefeuille des jardins,,fr
24140,Dansk iris,,sv
24140,Höstkrokus,,sv
24140,Kammynta,,sv
24140,lõhnav kuslapuu,,et
24140,Perfoliate Honeysuckle,,en
24140,sausserdis,,lv
24140,Wiciokrzew przewiercień,,pl
24140,zimolez kozí list,,cs
24140,Ægte kryddermynte,,da
24147,Caprifoglio Henryi,,it
24147,Chèvrefeuille Henryi,,fr
24147,Henry's Honeysuckle,,en
24147,Henry’s honeysuckle,,en
24147,Immergrünes Geissblatt,,de
24149,Behüllte Heckenkirsche,,de
24149,Broksalvia,,sv
24149,Californian Honeysuckle,,en
24149,Dusk-salvie ,,da
24153,agioklima,,el
24153,Caprifoglio giapponese,,it
24153,Chèvrefeuille du Japon,,fr
24153,espina de Jerusalén,,es
24153,Japan-Geissblatt,,de
24153,Japanese honeysuckle,,en
24153,Japanisches Geissblatt,,de
24153,llegabosc,,es
24153,lligabosc japonès,,es
24153,madreselva,,es
24153,madreselva japonesa,,es
24153,madressilva-do-japão,,pt
24153,madressilva-dos-jardins,,pt
24158,koreai lonc,,hu
24159,Chèvrefeuille,,fr
24159,Immergrüne Strauch-Heckenkirsche,,de
24159,Wilson's Honeysuckle,,en
24164,V,,lv
24164,Vijoklinis sausmedis,,lt
24164,zemolez ovíjavý,,cs
24172,Box-leaved Honeysuckle,,en
24172,Chèvrefeuille à feuilles de Troène,,fr
24172,törpe lonc,,hu
24175,Ruprechti kuslapuu,,et
24177,Chèvrefeuille de Tartarie,,fr
24177,Tartarian Honeysuckle,,en
24177,Tat,,lv
24177,tatár lonc,,hu
24177,Tataren-Heckenkirsche,,de
24177,Totorinis sausmedis,,lt
24177,Wiciokrzew tatarski,,pl
24177,zemolez tatársky,,cs
24177,zimolez tatarský,,cs
24186,Fly Honeysuckle,,en
24188,American Elder,,en
24190,Agmon sarua,,he
24190,bez chebdí,,cs
24190,Dwarf Elder,,en
24190,ébulo,,es
24190,sabugueirinho,,es
24190,väike leeder,,et
24190,Žolinis žeivamedis,,lt
24195,Juoduogis šeivamedis,,lt
24195,koufoxylia,,el
24195,melnais plūškoks,,lv
24195,must leeder,,et
24195,sabugo,,es
24195,Siġra tas-Sebbuqa kbira,,mt
24195,zamboukkos,,el
24195,Zifan matzuy,,he
24195,זיפן מצוי,,he
24198,punane leeder,,et
24198,Raudonuogis šeivamedis,,lt
24198,Red-berried Elder,,en
24198,sarkanais plūškoks,,lv
24198,sarkanais plūškoks cv.,,lv
24203,Hybrid Coralberry,,en
24214, keleti bogyóslonc,,hu
24214,Arbre aux perles,,fr
24214,Baltauogė meškytė,,lt
24214,Gewöhnliche Schneebeere,,de
24214,harilik lumimari,,et
24214,imelovník biely,,cs
24214,közönséges hóbogyó,,hu
24214,Lacrime d'Italia,,it
24214,pámelník bílý,,cs
24214,Schneebeere,,de
24214,sinforicarpo,,pt
24214,Sneeuwbes,,nl
24214,Śnieguliczka biała,,pl
24214,Snowberry,,en
24214,Symphorine à fruits blancs,,fr
24214,Symphorine à grappes,,fr
24214,Symphorine blanche,,fr
24214,Weiße Schneebeere,,de
24235,strautu sniegoga,,lv
24241,Coralberry,,en
24241,Korallenbeerstrauch,,de
24241,pámelník ,,cs
24241,piros bogyóslonc,,hu
24253,Sodinis putinas,,lt
24253,vilnain,,lv
24258,ráncoslevelű bangita,,hu
24258,Runzelblatt-Schneeball,,de
24258,Viorne,,fr
24258,Wrinkled Viburnum,,en
24262,Laurustinus,,en
24266,Weigelia,,en
24266,Weigelia,,it
24266,Weigelie,,de
24273,Giant Scabious,,en
24273,hlavatka obrovská,,cs
24284,Céphalaire de Syrie,,fr
24284,hlavatka syrská,,cs
24284,Syrien-Schuppenkopf,,de
24294,Siebenbürgen-Schuppenkopf,,de
24298,aed-uniohakas,,et
24298,meža dipsaks,,lv
24298,Miškinis karšulis,,lt
24298,Wilde Karde,,de
24305,Cut-leaved Teasel,,en
24305,Schlitzblättrige Karde,,de
24307,Cardère à foulon,,fr
24307,Cardère cultivée,,fr
24307,cardo-cardador,,pt
24307,cardo-penteador,,pt
24307,Fuller's Teasel,,en
24307,štetka siata,,cs
24307,štětka soukenická,,cs
24307,takácsmácsonya,,hu
24307,Weber-Karde,,de
24320,Schlanke Karde,,de
24320,štěti,,cs
24320,štěto,,cs
24320,Yellow-flowered Teasel,,en
24331,Knautie,,fr
24334,macedón varfű,,hu
24335,Scabieuse des jardins,,fr
24336,hlavá,,cs
24336,kaukázusi ördögszem,,hu
24341,baložu krievpoga ,,lv
24344,kollane tähtepea,,et
24344,Scabieuse jaune pâle,,fr
24345,hlavá,,cs
24345,Samt-Skabiose,,de
24345,Samtblume,,de
24345,Sweet Scabious,,en
24358,Östlicher Teufelsabbiss,,de
24361,Annual Valerian,,en
24363,Had-avkan adon,,he
24363,חד-,,he
24365,Camarezza tubulosa,,it
24366,Centranthe rouge,,fr
24366,Lilas d'Espagne,,fr
24366,mavuň ,,cs
24366,"milamores, hierba de San Jorge",,es
24366,piros sarkantyúvirág,,hu
24366,Red Valerian,,en
24366,Rote Spornblume,,de
24366,Toppu tar-reġina,,mt
24366,Valériane rouge,,fr
24383,Valériane,,fr
24384,Pyrenean Valerian,,en
24386,Keeled-fruited Cornsalad,,en
24386,valeriánka žliabkovaná,,cs
24390,Gekröntes Rapünzelchen,,de
24391,Dantytoji sultenė,,lt
24391,kozlí,,cs
24391,Narrow-fruited Cornsalad,,en
24391,valeriánka zúbkatá,,cs
24402,dūnaugļu baldriņš ,,lv
24402,Hairy-fruited Cornsalad,,en
24402,Wollfrüchtiger Feldsalat,,de
24405,Gewöhnlicher Feldsalat,,de
24405,Rapunzel,,de
24405,Salotinė sultenė,,lt
24405,valeriánka polná,,cs
24411,Broad-fruited Cornsalad,,en
24411,kozlí,,cs
24411,uzpūstais baldriņš ,,lv
24411,valeriánka škárkatá,,cs
50114,gaffkaemia,,en
50117,Black Bullhead,,en
50118,nematode,,en
50124,Harpoon weed,,en
50125,white-clawed crayfish,,en
50139,a skeleton shrimp,,en
50139,Japanese skeleton shrimp,,en
50145,Bamboo worm,,en
50146,Green sea fingers,,en
50147,Green sea fingers,,en
50148,Oyster thief,,en
50156,Pacific oyster,,en
50157,American lobster,,en
50159,Slipper limpet,,en
50162,Common Carp,,en
50162,Sazan,"Кесслер, 1856",be
50169,Dreissena ,,be
50169,Zebra Mussel,,en
50175,parasitic copepod,,en
50176,Chinese Mitten Crab,,en
50193,Blue crab,,en
50195,Huchen (Danube salmon),,en
50205,wasting disease,,en
50211,gribble,,en
50218,American hard-shelled clam,,en
50223,Soft-shelled clam,,en
50226,parasitic copepod,,en
50227,parasitic copepod,,en
50232,Pink Salmon (Gorbuscha Salmon),,en
50233,Rainbow Trout,,en
50244,bladder snail,,en
50245,bladder snail,,en
50263,Jap weed,,en
50263,wireweed,,en
50271,Leathery sea squirt,,en
50290,Krevetka,"Хмелева, Голубев, 1984",be
